,Name,BSE Code,NSE Code,MoneyControl Link,Rediff Link,Sector
1533,Murudeshwar Ceramics Ltd.,,MURUDCERA,,https://money.rediff.com/companies/Murudeshwar-Ceramics-Ltd/11540011,
1534,Murugappa Holdings Ltd.,,PARRYAGRO,,https://money.rediff.com/companies/Murugappa-Holdings-Ltd/11040024,
1535,Music Broadcast Ltd.,,RADIOCITY,,https://money.rediff.com/companies/Music-Broadcast-Ltd/17040727,
1536,Muthoot Capital Services Ltd.,,MUTHOOTCAP,,https://money.rediff.com/companies/Muthoot-Capital-Services-Ltd/14090110,
1537,Muthoot Finance Ltd.,,MUTHOOTFIN,,https://money.rediff.com/companies/Muthoot-Finance-Ltd/14011139,
1538,MVL Ltd.,,MVLBZ,,https://money.rediff.com/companies/MVL-Ltd/11620123,
1539,Mylan Laboratories Ltd.,,MATRIXLABS,,https://money.rediff.com/companies/Mylan-Laboratories-Ltd/12540231,
1540,Mysore Petro Chemicals Ltd.,,MYSORPETROBE,,https://money.rediff.com/companies/Mysore-Petro-Chemicals-Ltd/12030002,
1541,N K Industries Ltd.,,NKINDBE,,https://money.rediff.com/companies/N-K-Industries-Ltd/16610040,
1542,N R Agarwal Industries Ltd.,,NRAIL,,https://money.rediff.com/companies/N-R-Agarwal-Industries-Ltd/16530141,
1543,NACL Industries Ltd.,,NACLIND,,https://money.rediff.com/companies/NACL-Industries-Ltd/12120024,
1544,Naga Dhunseri Group Ltd.,,NDGL,,https://money.rediff.com/companies/Naga-Dhunseri-Group-Ltd/14080013,
1545,Nagarjuna Fertilisers & Chemicals Ltd.(Old),,NAGARFERT,,https://money.rediff.com/companies/Nagarjuna-Fertilisers-Chemicals-Ltd-Old/12100009,
1546,Nagarjuna Fertilizers and Chemicals Ltd.,,NAGAFERTBE,,https://money.rediff.com/companies/Nagarjuna-Fertilizers-and-Chemicals-Ltd/12324326.5,
1547,Nagarjuna Oil Refinery Ltd.,,NAGAROILBZ,,https://money.rediff.com/companies/Nagarjuna-Oil-Refinery-Ltd/15120057,
1548,Nagreeka Capital & Infrastructure Ltd.,,NAGREEKCAP,,https://money.rediff.com/companies/Nagreeka-Capital-Infrastructure-Ltd/14090890,
1549,Nagreeka Exports Ltd.,,NAGREEKEXP,,https://money.rediff.com/companies/Nagreeka-Exports-Ltd/16030102,
1550,Nahar Capital & Financial Services Ltd.,,NAHARCAP,,https://money.rediff.com/companies/Nahar-Capital-Financial-Services-Ltd/14010584,
1551,Nahar Industrial Enterprises Ltd.,,NAHARINDUS,,https://money.rediff.com/companies/Nahar-Industrial-Enterprises-Ltd/11070010,
1552,Nahar Poly Films Ltd.,,NAHARPOLY,,https://money.rediff.com/companies/Nahar-Poly-Films-Ltd/16030020,
1553,Nahar Spinning Mills Ltd.,,NAHARSPING,,https://money.rediff.com/companies/Nahar-Spinning-Mills-Ltd/16080002,
1554,Nakoda Ltd.,,NAKODABZ,,https://money.rediff.com/companies/Nakoda-Ltd/16020026,
1555,Nalco Water India Ltd.,,NALCOCHEMBE,,https://money.rediff.com/companies/Nalco-Water-India-Ltd/12060002,
1556,Nalwa Sons Investments Ltd.,,NSIL,,https://money.rediff.com/companies/Nalwa-Sons-Investments-Ltd/15540009,
1557,Namtech Electronic Devices Ltd.,,NAMTECHELE,,https://money.rediff.com/companies/Namtech-Electronic-Devices-Ltd/13110012,
1558,Nandan Denim Ltd.,,NDL,,https://money.rediff.com/companies/Nandan-Denim-Ltd/16110004,
1559,Nandani Creation Ltd.,,NANDANISM,,https://money.rediff.com/companies/Nandani-Creation-Ltd/16070222,
1560,Narayana Hrudayalaya Ltd.,,NH,,https://money.rediff.com/companies/Narayana-Hrudayalaya-Ltd/16550219,
1561,Narmada Agrobase Ltd.,,NARMADASM,,https://money.rediff.com/companies/Narmada-Agrobase-Ltd/11180032,
1562,Narmada Chematur Petrochemicals Ltd.,,NARMDCHEMA,,https://money.rediff.com/companies/Narmada-Chematur-Petrochemicals-Ltd/12140009,
1563,Narmada Gelatines Ltd.,,SHAWGELTINBE,,https://money.rediff.com/companies/Narmada-Gelatines-Ltd/11100008.08,
1564,Natco Pharma Ltd.,,NATCOPHARM,,https://money.rediff.com/companies/Natco-Pharma-Ltd/12540243,
1565,Nath Bio-Genes (India) Ltd.,,NATHBIOGEN,,https://money.rediff.com/companies/Nath-Bio-Genes-India-Ltd/11140092,
1566,Nath Pulp & Paper Mills Ltd.,,NATHPULPBE,,https://money.rediff.com/companies/Nath-Pulp-Paper-Mills-Ltd/16530030,
1567,National Aluminium Company Ltd.,,NATIONALUM,,https://money.rediff.com/companies/National-Aluminium-Company-Ltd/15040013,
1568,National Fertilizers Ltd.,,NFL,,https://money.rediff.com/companies/National-Fertilizers-Ltd/12100019,
1569,National Oxygen Ltd.,,NOL,,https://money.rediff.com/companies/National-Oxygen-Ltd/14560006,
1570,National Peroxide Ltd.,,NATPEROXIDBE,,https://money.rediff.com/companies/National-Peroxide-Ltd/12080006,
1571,National Steel and Agro Industries Ltd.,,NATNLSTEELBE,,https://money.rediff.com/companies/National-Steel-and-Agro-Industries-Ltd/15550002,
1572,National Wind Power Corporation Ltd.,,NEPCPAPERBE,,https://money.rediff.com/companies/National-Wind-Power-Corporation-Ltd/16530103,
1573,Nava Bharat Ventures Ltd.,,NBVENTURES,,https://money.rediff.com/companies/Nava-Bharat-Ventures-Ltd/14520017,
1574,Navin Fluorine International Ltd.,,NAVINFLUOR,,https://money.rediff.com/companies/Navin-Fluorine-International-Ltd/12310029,
1575,Navinon Ltd.,,INDYESTUFBE,,https://money.rediff.com/companies/Navinon-Ltd/16090008,
1576,Navkar Corporation Ltd.,,NAVKARCORP,,https://money.rediff.com/companies/Navkar-Corporation-Ltd/17160078,
1577,Navneet Education Ltd.,,NAVNETEDUL,,https://money.rediff.com/companies/Navneet-Education-Ltd/17020037,
1578,Nayara Energy Ltd.,,ESSAROIL,,https://money.rediff.com/companies/Nayara-Energy-Ltd/12140024,
1579,NBCC (India) Ltd.,,NBCC,,https://money.rediff.com/companies/NBCC-India-Ltd/11600065,
1580,NBI Industrial Finance Company Ltd.,,NBIFIN,,https://money.rediff.com/companies/NBI-Industrial-Finance-Company-Ltd/14060549,
1581,NCC Ltd.,,NCC,,https://money.rediff.com/companies/NCC-Ltd/11610008,
1582,NCL Industries Ltd.,,NCLIND,,https://money.rediff.com/companies/NCL-Industries-Ltd/11520006,
1583,NDR Auto Components Ltd.,,NDRAUTOBE,,https://money.rediff.com/companies/NDR-Auto-Components-Ltd/10670353,
1584,Nectar Lifesciences Ltd.,,NECLIFE,,https://money.rediff.com/companies/Nectar-Lifesciences-Ltd/12540563,
1585,Neha International Ltd.,,NEHAINT,,https://money.rediff.com/companies/Neha-International-Ltd/11150001,
1586,NEL Holdings Ltd.,,NITESHEST,,https://money.rediff.com/companies/NEL-Holdings-Ltd/11620954,
1587,Nelcast Ltd.,,NELCAST,,https://money.rediff.com/companies/Nelcast-Ltd/13560108,
1588,Nelco Ltd.,,NELCO,,https://money.rediff.com/companies/Nelco-Ltd/13090032,
1589,Neo Corp International Ltd.,,NEOCORPBE,,https://money.rediff.com/companies/Neo-Corp-International-Ltd/14590051,
1590,Neogen Chemicals Ltd.,,NEOGEN,,https://money.rediff.com/companies/Neogen-Chemicals-Ltd/12060124,
1591,Neopolitan Pizza Ltd.,,NEOIT,,https://money.rediff.com/companies/Neopolitan-Pizza-Ltd/11290348,
1592,NEPC India Ltd.,,NEPCMICONBZ,,https://money.rediff.com/companies/NEPC-India-Ltd/17020041,
1593,NEPC Textiles Ltd.,,NEPCTEXBE,,https://money.rediff.com/companies/NEPC-Textiles-Ltd/16030076,
1594,Nesco Ltd.,,NESCO,,https://money.rediff.com/companies/Nesco-Ltd/13510022,
1595,Nestle India Ltd.,,NESTLEIND,,https://money.rediff.com/companies/Nestle-India-Ltd/11120007,
1596,Net 4 India Ltd.,,NET4BZ,,https://money.rediff.com/companies/Net-4-India-Ltd/13190186,
1597,Net Vista Venture Ltd.,,NETVISTAIT,,https://money.rediff.com/companies/Net-Vista-Venture-Ltd/14590112,
1598,Netflier Finco Ltd.[Merged],,NETFINCO,,https://money.rediff.com/companies/Netflier-Finco-Ltd-Merged/14010602,
1599,Network 18 Media & Investments Ltd.,,NETWORK18,,https://money.rediff.com/companies/Network-18-Media-Investments-Ltd/14010566,
1600,Network Ltd.,,NETWORKBE,,https://money.rediff.com/companies/Network-Ltd/13050011,
1601,Neueon Towers Ltd.,,NTLBE,,https://money.rediff.com/companies/Neueon-Towers-Ltd/15210043,
1602,Neuland Laboratories Ltd.,,NEULANDLAB,,https://money.rediff.com/companies/Neuland-Laboratories-Ltd/12540199,
1603,New Delhi Television Ltd.,,NDTVBE,,https://money.rediff.com/companies/New-Delhi-Television-Ltd/17040124,
1604,Newgen Software Technologies Ltd.,,NEWGEN,,https://money.rediff.com/companies/Newgen-Software-Technologies-Ltd/13190138,
1605,Next Mediaworks Ltd.,,NEXTMEDIABE,,https://money.rediff.com/companies/Next-Mediaworks-Ltd/17040032,
1606,NHPC Ltd.,,NHPC,,https://money.rediff.com/companies/NHPC-Ltd/15130012,
1607,Nicco Corporation Ltd.,,NICCOBE,,https://money.rediff.com/companies/Nicco-Corporation-Ltd/15050008,
1608,NIIT Ltd.,,NIITLTD,,https://money.rediff.com/companies/NIIT-Ltd/13020009,
1609,NIIT Technologies Ltd.,,NIITTECH,,https://money.rediff.com/companies/NIIT-Technologies-Ltd/13190705,
1610,Nila Infrastructures Ltd.,,NILAINFRA,,https://money.rediff.com/companies/Nila-Infrastructures-Ltd/11610043,
1611,Nila Spaces Ltd.,,NILASPACES,,https://money.rediff.com/companies/Nila-Spaces-Ltd/11623376,
1612,Nilkamal Ltd.,,NILKAMAL,,https://money.rediff.com/companies/Nilkamal-Ltd/12200013,
1613,Nippon Life India Asset Management Ltd.,,NAM-INDIA,,https://money.rediff.com/companies/Nippon-Life-India-Asset-Management-Ltd/14060009.08,
1614,Niraj Ispat Industries Ltd.,,NIRAJISPATBE,,https://money.rediff.com/companies/Niraj-Ispat-Industries-Ltd/16490960,
1615,Nirlon Ltd.,,NIRLON,,https://money.rediff.com/companies/Nirlon-Ltd/12170003,
1616,Nirma Ltd.,,NIRMA,,https://money.rediff.com/companies/Nirma-Ltd/12510004,
1617,Nissan Copper Ltd.,,NCOPPERBZ,,https://money.rediff.com/companies/Nissan-Copper-Ltd/17024864,
1618,Nitco Ltd.,,NITCO,,https://money.rediff.com/companies/Nitco-Ltd/11610152,
1619,Nitin Fire Protection Industries Ltd.,,NITINFIREBZ,,https://money.rediff.com/companies/Nitin-Fire-Protection-Industries-Ltd/17050002,
1620,Nitin Spinners Ltd.,,NITINSPIN,,https://money.rediff.com/companies/Nitin-Spinners-Ltd/16490210,
1621,Nitiraj Engineers Ltd.,,NITIRAJSM,,https://money.rediff.com/companies/Nitiraj-Engineers-Ltd/13520851,
1622,Nitta Gelatin India Ltd.,,KERALACHEM,,https://money.rediff.com/companies/Nitta-Gelatin-India-Ltd/12070009,
1623,Nivyah Infrastructure & Telecom Services Ltd.,,NIVINFRABE,,https://money.rediff.com/companies/Nivyah-Infrastructure-Telecom-Services-Ltd/13060013,
1624,NLC India Ltd.,,NLCINDIA,,https://money.rediff.com/companies/NLC-India-Ltd/15110006,
1625,NMDC Ltd.,,NMDC,,https://money.rediff.com/companies/NMDC-Ltd/15110018,
1626,NOCIL Ltd.,,NOCIL,,https://money.rediff.com/companies/NOCIL-Ltd/12130008,
1627,Noesis Industries Ltd.,,NOESISINDBZ,,https://money.rediff.com/companies/Noesis-Industries-Ltd/13090050,
1628,Noida Toll Bridge Company Ltd.,,NOIDATOLLBE,,https://money.rediff.com/companies/Noida-Toll-Bridge-Company-Ltd/15210002,
1629,Norben Tea & Exports Ltd.,,NORBTEAEXPBE,,https://money.rediff.com/companies/Norben-Tea-Exports-Ltd/11040091,
1630,North Eastern Carrying Corporation Ltd.,,NECCLTD,,https://money.rediff.com/companies/North-Eastern-Carrying-Corporation-Ltd/17023986,
1631,Nova Iron & Steel Ltd.,,NOVAIRNSTLBE,,https://money.rediff.com/companies/Nova-Iron-Steel-Ltd/13090042.01,
1632,Novartis India Ltd.,,NOVARTIND,,https://money.rediff.com/companies/Novartis-India-Ltd/12120005,
1633,Novopan Industries Ltd.,,NOVOPANIND,,https://money.rediff.com/companies/Novopan-Industries-Ltd/11570003,
1634,NRB Bearings Ltd.,,NRBBEARING,,https://money.rediff.com/companies/NRB-Bearings-Ltd/14510021,
1635,NRB Industrial Bearings Ltd.,,NIBLBE,,https://money.rediff.com/companies/NRB-Industrial-Bearings-Ltd/14510042,
1636,NRC Ltd.,,NRCBZ,,https://money.rediff.com/companies/NRC-Ltd/12150005,
1637,NSL Ltd.,,NSLBE,,https://money.rediff.com/companies/NSL-Ltd/15540011,
1638,NTPC Ltd.,,NTPC,,https://money.rediff.com/companies/NTPC-Ltd/15130025,
1639,Nu Tek India Ltd.,,NUTEKBZ,,https://money.rediff.com/companies/Nu-Tek-India-Ltd/15200059,
1640,Nuchem Ltd.,,NUCHEMBE,,https://money.rediff.com/companies/Nuchem-Ltd/12070010,
1641,Nucleus Software Exports Ltd.,,NUCLEUS,,https://money.rediff.com/companies/Nucleus-Software-Exports-Ltd/13020046,
1642,Nxtdigital Ltd.,,NXTDIGITAL,,https://money.rediff.com/companies/Nxtdigital-Ltd/14090278,
1643,Oberoi Realty Ltd.,,OBEROIRLTY,,https://money.rediff.com/companies/Oberoi-Realty-Ltd/11621009,
1644,OCL India Ltd.,,OCL,,https://money.rediff.com/companies/OCL-India-Ltd/11510011,
1645,OCL Iron & Steel Ltd.,,OISLBE,,https://money.rediff.com/companies/OCL-Iron-Steel-Ltd/15510034,
1646,Octav Investments Ltd.[Amalgamated],,OCTAV,,https://money.rediff.com/companies/Octav-Investments-Ltd-Amalgamated/14090911,
1647,Oil And Natural Gas Corporation Ltd.,,ONGC,,https://money.rediff.com/companies/Oil-And-Natural-Gas-Corporation-Ltd/12140006,
1648,Oil Country Tubular Ltd.,,OILCOUNTUBBE,,https://money.rediff.com/companies/Oil-Country-Tubular-Ltd/17020016,
1649,Oil India Ltd.,,OIL,,https://money.rediff.com/companies/Oil-India-Ltd/12140038,
1650,Olectra Greentech Ltd.,,OLECTRA,,https://money.rediff.com/companies/Olectra-Greentech-Ltd/15200013,
1651,OM Metals Infraprojects Ltd.,,OMMETALSBE,,https://money.rediff.com/companies/OM-Metals-Infraprojects-Ltd/15580079,
1652,Omax Autos Ltd.,,OMAXAUTO,,https://money.rediff.com/companies/Omax-Autos-Ltd/10670006,
1653,Omaxe Ltd.,,OMAXE,,https://money.rediff.com/companies/Omaxe-Ltd/11620053,
1654,Omfurn India Ltd.,,OMFURNSM,,https://money.rediff.com/companies/Omfurn-India-Ltd/17153824,
1655,Omkar Speciality Chemicals Ltd.,,OMKARCHEMBE,,https://money.rediff.com/companies/Omkar-Speciality-Chemicals-Ltd/12060092,
1656,Omnitech InfoSolutions Ltd.,,OMNITECHBZ,,https://money.rediff.com/companies/Omnitech-InfoSolutions-Ltd/13191020,
1657,One Point One Solutions Ltd.,,ONEPOINT,,https://money.rediff.com/companies/One-Point-One-Solutions-Ltd/13240166,
1658,Onelife Capital Advisors Ltd.,,ONELIFECAP,,https://money.rediff.com/companies/Onelife-Capital-Advisors-Ltd/14091052,
1659,Onida Savak Ltd.,,ONIDASAVAKBE,,https://money.rediff.com/companies/Onida-Savak-Ltd/13090033,
1660,OnMobile Global Ltd.,,ONMOBILE,,https://money.rediff.com/companies/OnMobile-Global-Ltd/15200058,
1661,Onward Technologies Ltd.,,ONWARDTEC,,https://money.rediff.com/companies/Onward-Technologies-Ltd/13020028,
1662,Opal Luxury Time Products Ltd.,,OPALSM,,https://money.rediff.com/companies/Opal-Luxury-Time-Products-Ltd/17150112,
1663,Optel Telecommunications Ltd.,,OPTELCOMMBE,,https://money.rediff.com/companies/Optel-Telecommunications-Ltd/15060018,
1664,Optiemus Infracom Ltd.,,OPTIEMUSBE,,https://money.rediff.com/companies/Optiemus-Infracom-Ltd/14060224,
1665,Opto Circuits India Ltd.,,OPTOCIRCUIBE,,https://money.rediff.com/companies/Opto-Circuits-India-Ltd/12670014,
1666,Oracle Financial Services Software Ltd.,,OFSS,,https://money.rediff.com/companies/Oracle-Financial-Services-Software-Ltd/13190253,
1667,Orbit Corporation Ltd.,,ORBITCORPBZ,,https://money.rediff.com/companies/Orbit-Corporation-Ltd/11620051,
1668,Orbit Exports Ltd.,,ORBTEXP,,https://money.rediff.com/companies/Orbit-Exports-Ltd/16020100,
1669,Orchid Pharma Ltd.,,ORCHIDPHARBZ,,https://money.rediff.com/companies/Orchid-Pharma-Ltd/12540151,
1670,Org Informatics Ltd.,,ORGINFO,,https://money.rediff.com/companies/Org-Informatics-Ltd/13010014,
1671,Organon (India) Pvt. Ltd.,,INFARINDIA,,https://money.rediff.com/companies/Organon-India-Pvt-Ltd/12540029,
1672,Oricon Enterprises Ltd.,,ORICONENT,,https://money.rediff.com/companies/Oricon-Enterprises-Ltd/14600005,
1673,Orient Abrasives Ltd.,,ORIENTABRA,,https://money.rediff.com/companies/Orient-Abrasives-Ltd/14550005,
1674,Orient Bell Ltd.,,ORIENTBELL,,https://money.rediff.com/companies/Orient-Bell-Ltd/11540049,
1675,Orient Cement Ltd.,,ORIENTCEM,,https://money.rediff.com/companies/Orient-Cement-Ltd/11510100,
1676,Orient Electric Ltd.,,ORIENTELEC,,https://money.rediff.com/companies/Orient-Electric-Ltd/13150256,
1677,Orient Green Power Company Ltd.,,GREENPOWER,,https://money.rediff.com/companies/Orient-Green-Power-Company-Ltd/15130276,
1678,Orient Information Technology Ltd.[Merged],,ORIENTINFO,,https://money.rediff.com/companies/Orient-Information-Technology-Ltd-Merged/13020045,
1679,Orient Paper & Industries Ltd.,,ORIENTPPR,,https://money.rediff.com/companies/Orient-Paper-Industries-Ltd/16530009,
1680,Orient Press Ltd.,,ORIENTLTDBE,,https://money.rediff.com/companies/Orient-Press-Ltd/17020175,
1681,Orient Refractories Ltd.,,ORIENTREF,,https://money.rediff.com/companies/Orient-Refractories-Ltd/17028419,
1682,Oriental Aromatics Ltd.,,OAL,,https://money.rediff.com/companies/Oriental-Aromatics-Ltd/12070003,
1683,Oriental Bank of Commerce,,ORIENTBANK,,https://money.rediff.com/companies/Oriental-Bank-of-Commerce/14030066,
1684,Oriental Carbon & Chemicals Ltd.,,OCCL,,https://money.rediff.com/companies/Oriental-Carbon-Chemicals-Ltd/10700004,
1685,Oriental Hotels Ltd.,,ORIENTHOTBE,,https://money.rediff.com/companies/Oriental-Hotels-Ltd/16560008,
1686,Oriental Trimex Ltd.,,ORIENTALTLBE,,https://money.rediff.com/companies/Oriental-Trimex-Ltd/11550082,
1687,Origin Agrostar Ltd.,,SQUAREDBIOBE,,https://money.rediff.com/companies/Origin-Agrostar-Ltd/17020028,
1688,Orissa Minerals Development Company Ltd.,,ORISSAMINE,,https://money.rediff.com/companies/Orissa-Minerals-Development-Company-Ltd/15110056,
1689,Ortel Communications Ltd.,,ORTELBZ,,https://money.rediff.com/companies/Ortel-Communications-Ltd/17151019,
1690,Ortin Laboratories Ltd.,,ORTINLABSSBE,,https://money.rediff.com/companies/Ortin-Laboratories-Ltd/12540404,
1691,Osia Hyper Retail Ltd.,,OSIAHYPERSM,,https://money.rediff.com/companies/Osia-Hyper-Retail-Ltd/10760032,
1692,Oswal Agro Mills Ltd.,,OSWALAGRO,,https://money.rediff.com/companies/Oswal-Agro-Mills-Ltd/11070009,
1693,Oswal Green Tech Ltd.,,BINDALAGRO,,https://money.rediff.com/companies/Oswal-Green-Tech-Ltd/11060004,
1694,Oswal Minerals Ltd.,,OSWALMIN,,https://money.rediff.com/companies/Oswal-Minerals-Ltd/14520033,
1695,Oswal Spinning & Weaving Mills Ltd.,,OSWALSPGBE,,https://money.rediff.com/companies/Oswal-Spinning-Weaving-Mills-Ltd/11060007,
1696,Oudh Sugar Mills Ltd.,,OUDHSUG,,https://money.rediff.com/companies/Oudh-Sugar-Mills-Ltd/11080008,
1697,Oxides & Specialities Ltd.,,HERDIOXIDEBE,,https://money.rediff.com/companies/Oxides-Specialities-Ltd/15620011,
1698,Pacific Industries Ltd.,,PACIFICINDBE,,https://money.rediff.com/companies/Pacific-Industries-Ltd/11550006,
1699,Padmalaya Telefilms Ltd.,,PADMALAYATBE,,https://money.rediff.com/companies/Padmalaya-Telefilms-Ltd/17040014,
1700,PAE Ltd.,,PAEL,,https://money.rediff.com/companies/PAE-Ltd/10600002,
1701,Page Industries Ltd.,,PAGEIND,,https://money.rediff.com/companies/Page-Industries-Ltd/16070088,
1702,Paisalo Digital Ltd.,,PAISALO,,https://money.rediff.com/companies/Paisalo-Digital-Ltd/14060475,
1703,Pal Credit & Capital Ltd.,,PALCREDITBE,,https://money.rediff.com/companies/Pal-Credit-Capital-Ltd/14060028,
1704,Palash Securities Ltd.,,PALASHSECUBE,,https://money.rediff.com/companies/Palash-Securities-Ltd/14094552,
1705,PALCO Ltd.,,PENNARALUMBE,,https://money.rediff.com/companies/PALCO-Ltd/15040010,
1706,Palred Technologies Ltd.,,PALREDTECBE,,https://money.rediff.com/companies/Palred-Technologies-Ltd/13190592,
1707,Pan India Corporation Ltd.,,SRG,,https://money.rediff.com/companies/Pan-India-Corporation-Ltd/13020066,
1708,Pan India Corporation Ltd.,,SRGINFOTECBE,,https://money.rediff.com/companies/Pan-India-Corporation-Ltd/13020066,
1709,Panacea Biotec Ltd.,,PANACEABIO,,https://money.rediff.com/companies/Panacea-Biotec-Ltd/12540303,
1710,Panache Digilife Ltd.,,PANACHE,,https://money.rediff.com/companies/Panache-Digilife-Ltd/13010117,
1711,Panama Petrochem Ltd.,,PANAMAPET,,https://money.rediff.com/companies/Panama-Petrochem-Ltd/12060009,
1712,Panasonic Appliances India Company Ltd.,,PANASONIC,,https://money.rediff.com/companies/Panasonic-Appliances-India-Company-Ltd/12570003,
1713,Panasonic AVC Networks India Co. Ltd.,,PAVCI,,https://money.rediff.com/companies/Panasonic-AVC-Networks-India-Co-Ltd/13090059,
1714,Panasonic Carbon India Co. Ltd.,,PANCARBON,,https://money.rediff.com/companies/Panasonic-Carbon-India-Co-Ltd/13580006,
1715,Panasonic Energy India Company Ltd.,,LAKHNNATNL,,https://money.rediff.com/companies/Panasonic-Energy-India-Company-Ltd/14530002,
1716,Panchmahal Cement Ltd.,,PANCHMACEMBE,,https://money.rediff.com/companies/Panchmahal-Cement-Ltd/11520007,
1717,Panchmahal Steel Ltd.,,PANCHMSTELBE,,https://money.rediff.com/companies/Panchmahal-Steel-Ltd/15530037,
1718,Panchsheel Organics Ltd.,,PANCHSHEEL,,https://money.rediff.com/companies/Panchsheel-Organics-Ltd/12540333,
1719,Panoramic Universal Ltd.,,PANORAMUNIBZ,,https://money.rediff.com/companies/Panoramic-Universal-Ltd/14010165,
1720,Pansari Developers Ltd.,,PANSARISM,,https://money.rediff.com/companies/Pansari-Developers-Ltd/13530057,
