,Company Name,Sector Name,Link
215,DCB Bank,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/dcbbank/DCB01
216,South Ind Bk,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/southindianbank/SIB
217,Karnataka Bank,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/karnatakabank/KB04
218,JK Bank,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/jammukashmirbank/JKB
219,Lakshmi Vilas,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/lakshmivilasbank/LVB
220,Dhanlaxmi Bank,Bank - Private,https://www.moneycontrol.com//india/stockpricequote/banksprivatesector/dhanlaxmibank/DB01
221,SBI,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/statebankindia/SBI
222,IDBI Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/idbibank/IDB05
223,PNB,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/punjabnationalbank/PNB05
224,Union Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/unionbankindia/UBI01
225,Bank of Baroda,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/bankofbaroda/BOB
226,IOB,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/indianoverseasbank/IOB
227,Bank of India,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/bankofindia/BOI
228,Canara Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/canarabank/CB06
229,UCO Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/ucobank/UCO
230,Central Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/centralbankindia/CBO01
231,Indian Bank,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/indianbank/IB04
232,Bank of Mah,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/bankmaharashtra/BM05
233,Punjab & Sind,Bank - Public,https://www.moneycontrol.com//india/stockpricequote/bankspublicsector/punjabsindbank/PSB
234,Exide Ind,Batteries,https://www.moneycontrol.com//india/stockpricequote/autoancillaries/exideindustries/EI
235,Amara Raja Batt,Batteries,https://www.moneycontrol.com//india/stockpricequote/autoancillaries/amararajabatteries/ARB
236,Eveready Ind,Batteries,https://www.moneycontrol.com//india/stockpricequote/drycells/evereadyindustriesindia/EII02
237,HBL Power,Batteries,https://www.moneycontrol.com//india/stockpricequote/electricequipment/hblpowersystems/HBL02
238,Indo-National,Batteries,https://www.moneycontrol.com//india/stockpricequote/drycells/indonational/NBC
239,Panasonic Energ,Batteries,https://www.moneycontrol.com//india/stockpricequote/drycells/panasonicenergyindiacompany/PEI03
240,High Energy,Batteries,https://www.moneycontrol.com//india/stockpricequote/drycells/highenergybatteriesindia/HEB
241,Varun Beverages,Beverages,https://www.moneycontrol.com//india/stockpricequote/foodprocessing/varunbeverages/VB05
242,Orient Beverage,Beverages,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/orientbeverages/OB
243,Biocon,Biotechnology & Medical Research,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/biocon/BL03
244,Eris Life,Biotechnology & Medical Research,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/erislifesciences/EL01
245,Sun Pharma Adv,Biotechnology & Medical Research,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA
246,Vivo Biotech,Biotechnology & Medical Research,https://www.moneycontrol.com//india/stockpricequote/pharmaceuticals/vivobiotech/VB04
247,Vakrangee,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/vakrangee/VS
248,Firstsource Sol,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/firstsourcesolutions/FS07
249,eClerx Services,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/eclerxservices/eS06
250,Hinduja Global,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/hindujaglobalsolutions/HGS01
251,ALLSEC Tech,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/allsectechnologies/ALL01
252,Intrasoft Tech,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/retail/intrasofttechnologies/IT04
253,HOV Services,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftwaremediumsmall/hovservices/HOV
254,CRP Risk Manage,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/crpriskmanagementltd/CRM
255,Jupiter Infomed,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/miscellaneous/jupiterinfomedia/JI11
256,United Interact,BPO/ITeS,https://www.moneycontrol.com//india/stockpricequote/computerssoftware/unitedinteractive/NOP
257,United Spirits,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/unitedspirits/US
258,United Brewerie,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
259,Radico Khaitan,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
260,GM Breweries,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/gmbreweries/GMB
261,Assoc Alcohol,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/associatedalcoholbreweries/AAB
262,Globus Spirits,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/globusspirits/GS
263,Tilaknagar Ind,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09
264,Som Distillerie,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/somdistilleriesbreweries/SDB
265,Khoday India,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/khodayindia/KI19
266,Pioneer Distill,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/pioneerdistilleries/PDL
267,Jagatjit Ind,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/jagatjitindustries/JI01
268,Piccadilly Agro,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/sugar/piccadillyagroindustries/PAI03
269,Ravi Kumar Dist,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/ravikumardistilleries/RKD
270,Empee Distiller,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/empeedistilleries/ED
271,Winsome Brew,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/winsomebreweries/WB
272,Piccadilly Sug,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/sugar/piccadillysugaralliedindustries/PSA
273,Silver Oak,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/silveroakindia/SOI
274,Mount Shivalik,Breweries & Distilleries,https://www.moneycontrol.com//india/stockpricequote/breweriesdistilleries/mountshivalikindustries/MSI06
275,Hathway Cable,Cable & D2H,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/hathwaycabledatacom/HCD
276,Den Networks,Cable & D2H,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/dennetworks/DN02
277,Dish TV,Cable & D2H,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/dishtvindia/DTV
278,GTPL Hathway,Cable & D2H,https://www.moneycontrol.com//india/stockpricequote/mediaentertainment/gtplhathway/GH02
279,Catvision,Cable & D2H,https://www.moneycontrol.com//india/stockpricequote/trading/catvision/CP01
280,Polycab,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/polycabindia/PI44
281,Sterlite Techno,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/sterlitetechnologies/ST20
282,Finolex Cables,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/finolexcables/FC01
283,KEI Industries,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/keiindustries/KEI
284,Universal Cable,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/universalcables/UC
285,Precision Wires,Cables,https://www.moneycontrol.com//india/stockpricequote/metalsnonferrous/precisionwiresindia/PWI
286,Birla Cable,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/birlacable/BEO
287,Salzer Electro,Cables,https://www.moneycontrol.com//india/stockpricequote/electricequipment/salzerelectronics/SE01
288,Paramount Comm,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/paramountcommunications/PC01
289,Aksh Optifibre,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/akshoptifibre/AO03
290,Surana Telecom,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/suranatelecompower/ST12
291,Ultracab India,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/ultracabindia/UI20
292,Dynamic Cables,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/dynamiccables/DC13
293,CMI,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/cmi/CMI
294,Cords Cable Ind,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/cordscableindustries/CCI07
295,Delton Cables,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/deltoncables/DC01
296,Diamond Power,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/diamondpowerinfrastructure/DC05
297,Tamil Telecom,Cables,https://www.moneycontrol.com//india/stockpricequote/cablestelephone/tamilnadutelecommunications/TT01
298,Cybele Ind,Cables,https://www.moneycontrol.com//india/stockpricequote/cablespowerothers/cybeleindustries/CI39
299,Sturdy Ind,Cables,https://www.moneycontrol.com//india/stockpricequote/plastics/sturdyindustries/SI78
300,Rain Industries,Carbon Black,https://www.moneycontrol.com//india/stockpricequote/cementmajor/rainindustries/RC12
301,Phillips Carbon,Carbon Black,https://www.moneycontrol.com//india/stockpricequote/chemicals/phillipscarbonblack/PCB01
302,Goa Carbon,Carbon Black,https://www.moneycontrol.com//india/stockpricequote/petrochemicals/goacarbon/GC04
303,UltraTechCement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/ultratechcement/UTC01
304,Shree Cements,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/shreecements/SC12
305,Ambuja Cements,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/ambujacements/AC18
306,ACC,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/acc/ACC06
307,Ramco Cements,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/theramcocements/MC
308,Dalmia Bharat,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/dalmiabharat/OCL
309,J. K. Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/jkcement/JKC03
310,Heidelberg Cem,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/heidelbergcementindia/HCI02
311,India Cements,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/indiacements/IC
312,Star Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/starcement/SFC02
313,JK Lakshmi Cem,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/jklakshmicement/JKL01
314,Ramcoind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/ramcoindustries/RI26
315,Orient Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/orientcement/OC10
316,HIL,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/hil/HI09
317,Sagar Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/sagarcements/SC27
318,KCP,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/kcp/KCP
319,Shree Digvijay,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/shreedigvijaycementcompany/SDC
320,Jaiprakash Asso,Cement,https://www.moneycontrol.com//india/stockpricequote/infrastructuregeneral/jaiprakashassociates/JA02
321,Sanghi Ind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/sanghiindustries/SI04
322,Mangalam Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/mangalamcement/MC03
323,Deccan Cements,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/deccancements/DC
324,Visaka Ind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/visakaindustries/VI11
325,NCL Industries,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/nclindustries/NCL
326,Udaipur Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/udaipurcementworks/JKU
327,Anjani Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/anjaniportlandcement/APC
328,Everest Ind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/everestindustries/EI19
329,Saurashtra Cem,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/saurashtracement/SC41
330,Guj Sidhee Cem,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/gujaratsidheecement/GSC02
331,Andhra Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/andhracement/AC16
332,Shiva Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/shivacement/SC50
333,Sahyadri Ind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/sahyadriindustries/SI86
334,Kakatiya Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/kakatiyacements/KC01
335,A Infra.,Cement,https://www.moneycontrol.com//india/stockpricequote/cementproductsbuildingmaterials/ainfrastructure/AI74
336,Katwa Udyog,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/katwaudyog/KU
337,Barak Vally Cem,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/barakvallycements/BVC
338,Keerthi Ind,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmini/keerthiindustries/KI27
339,Burnpur Cement,Cement,https://www.moneycontrol.com//india/stockpricequote/cementmajor/burnpurcement/BC13
340,Skyline Millars,Cement,https://www.moneycontrol.com//india/stockpricequote/engineeringheavy/skylinemillars/SM20
341,Kajaria Ceramic,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/kajariaceramics/KC06
342,Cera Sanitary,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/cerasanitaryware/CS18
343,Asian Granito,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04
344,Somany Ceramics,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/somanyceramics/SC49
345,Pokarna,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/pokarna/PL06
346,HSIL,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/hsil/HSI02
347,Assoc Stone,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/miningminerals/associatedstoneindustrieskotah/ASI01
348,Nitco,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/nitco/N52
349,Orient Bell,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/orientbell/OCI
350,Murudeshwar Cer,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/murudeshwarceramics/MC13
351,Oriental Trimex,Ceramics/Marble/Granite/Sanitaryware,https://www.moneycontrol.com//india/stockpricequote/ceramicsgranite/orientaltrimex/OT6
